target,branch_id,file,function,line,col,side,source_line,n_decisive_pairs,decisive_pairs,involved_fuzzers,naive_resolved,naive_blocked,naive_unreached,cmplog_resolved,cmplog_blocked,cmplog_unreached,value_profile_resolved,value_profile_blocked,value_profile_unreached,value_profile_cmplog_resolved,value_profile_cmplog_blocked,value_profile_cmplog_unreached,naive_ctx_resolved,naive_ctx_blocked,naive_ctx_unreached,naive_ngram4_resolved,naive_ngram4_blocked,naive_ngram4_unreached,mopt_resolved,mopt_blocked,mopt_unreached,minimizer_resolved,minimizer_blocked,minimizer_unreached,fast_resolved,fast_blocked,fast_unreached,grimoire_resolved,grimoire_blocked,grimoire_unreached,max_prob_div,max_dur_div,max_hit_div
harfbuzz,6114,/src/harfbuzz/src/hb-ot-shaper-vowel-constraints.cc,"_hb_preprocess_text_vowel_constraints(hb_ot_shape_plan_t const*, hb_buffer_t*, hb_font_t*)",386,14,F,	    switch (buffer->cur (1).codepoint),1,"[{""A"":""minimizer"",""B"":""naive"",""delta"":""calibrated_energy"",""direction"":""A>B"",""winner"":""minimizer"",""loser"":""naive"",""winner_resolved"":8,""loser_blocked"":9,""prob_div"":0.7,""dur_div"":9.0,""hit_div"":7.3}]","[""minimizer"", ""naive""]",1,9,0,1,4,5,5,5,0,7,3,0,0,6,4,0,10,0,2,8,0,8,2,0,8,2,0,2,8,0,0.7,9.0,7.3
harfbuzz,6119,/src/harfbuzz/src/hb-ot-shaper-vowel-constraints.cc,"_hb_preprocess_text_vowel_constraints(hb_ot_shape_plan_t const*, hb_buffer_t*, hb_font_t*)",396,6,T,	if (matched) _output_with_dotted_circle (buffer);,1,"[{""A"":""minimizer"",""B"":""naive"",""delta"":""calibrated_energy"",""direction"":""A>B"",""winner"":""minimizer"",""loser"":""naive"",""winner_resolved"":8,""loser_blocked"":9,""prob_div"":0.7,""dur_div"":9.0,""hit_div"":7.3}]","[""minimizer"", ""naive""]",1,9,0,1,4,5,5,5,0,7,3,0,0,8,2,0,10,0,2,8,0,8,2,0,8,2,0,2,8,0,0.7,9.0,7.3
harfbuzz,6012,/src/harfbuzz/src/hb-ot-shaper-vowel-constraints.cc,"_hb_preprocess_text_vowel_constraints(hb_ot_shape_plan_t const*, hb_buffer_t*, hb_font_t*)",69,8,T,	      case 0x094Cu: case 0x094Fu: case 0x0956u: case 0x0957u:,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":8,""loser_blocked"":8,""prob_div"":0.6889,""dur_div"":2.22,""hit_div"":3.8}]","[""naive"", ""value_profile""]",1,8,1,1,6,3,8,2,0,3,7,0,7,3,0,2,6,2,3,4,3,5,5,0,2,7,1,0,6,4,0.6889,2.22,3.8
harfbuzz,6130,/src/harfbuzz/src/hb-ot-shaper-vowel-constraints.cc,"_hb_preprocess_text_vowel_constraints(hb_ot_shape_plan_t const*, hb_buffer_t*, hb_font_t*)",432,19,T,	  case 0x11600u: case 0x11601u:,1,"[{""A"":""naive_ctx"",""B"":""naive"",""delta"":""ctx_coverage"",""direction"":""A>B"",""winner"":""naive_ctx"",""loser"":""naive"",""winner_resolved"":8,""loser_blocked"":8,""prob_div"":0.6889,""dur_div"":4.41,""hit_div"":1.7}]","[""naive"", ""naive_ctx""]",1,8,1,0,4,6,1,9,0,1,6,3,8,2,0,5,5,0,3,7,0,3,7,0,5,5,0,1,9,0,0.6889,4.41,1.7
harfbuzz,5662,/src/harfbuzz/src/hb-ot-shape-fallback.cc,"hb-ot-shape-fallback.cc:recategorize_combining_class(unsigned int, unsigned int)",154,5,T,    case HB_MODIFIED_COMBINING_CLASS_CCC129: /* sign aa */,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""naive"",""loser"":""cmplog"",""winner_resolved"":8,""loser_blocked"":8,""prob_div"":0.6,""dur_div"":9.8,""hit_div"":8.4}]","[""cmplog"", ""naive""]",8,2,0,2,8,0,10,0,0,3,7,0,8,2,0,8,2,0,9,1,0,10,0,0,,,,0,10,0,0.6,9.8,8.4
harfbuzz,6010,/src/harfbuzz/src/hb-ot-shaper-vowel-constraints.cc,"_hb_preprocess_text_vowel_constraints(hb_ot_shape_plan_t const*, hb_buffer_t*, hb_font_t*)",68,36,T,	      case 0x0946u: case 0x0949u: case 0x094Au: case 0x094Bu:,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""value_profile"",""loser"":""value_profile_cmplog"",""winner_resolved"":8,""loser_blocked"":8,""prob_div"":0.6,""dur_div"":5.4,""hit_div"":9.0}]","[""value_profile"", ""value_profile_cmplog""]",2,7,1,0,7,3,8,2,0,2,8,0,5,5,0,3,5,2,1,6,3,3,7,0,4,5,1,,,,0.6,5.4,9.0
harfbuzz,6181,/src/harfbuzz/src/hb-ot-shaper.hh,hb-ot-shape-normalize.cc:hb_ot_shaper_categorize(hb_ot_shape_planner_t const*),331,5,T,    case HB_SCRIPT_GRANTHA:,1,"[{""A"":""grimoire"",""B"":""cmplog"",""delta"":""grimoire_structural"",""direction"":""A>B"",""winner"":""grimoire"",""loser"":""cmplog"",""winner_resolved"":8,""loser_blocked"":8,""prob_div"":0.6,""dur_div"":10.6,""hit_div"":2.3}]","[""cmplog"", ""grimoire""]",3,7,0,2,8,0,6,4,0,5,5,0,5,5,0,5,5,0,4,6,0,5,5,0,7,3,0,8,2,0,0.6,10.6,2.3
openthread,13380,/src/openthread/src/core/thread/mesh_forwarder_ftd.cpp,ot::MeshForwarder::SendMessage(ot::Message&),82,21,T,                    ip6Header.GetDestination() == mle.GetRealmLocalAllThreadNodesAddress()),2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":23.0,""hit_div"":6.4},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":17.1,""hit_div"":5.6}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,10,0,0,0,10,0,9,1,0,,,,,,,,,,0,10,0,1,9,0,,,,1.0,23.0,6.4
openthread,13379,/src/openthread/src/core/thread/mesh_forwarder_ftd.cpp,ot::MeshForwarder::SendMessage(ot::Message&),81,21,T,                if (ip6Header.GetDestination() == mle.GetLinkLocalAllThreadNodesAddress() ||,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":16.8,""hit_div"":1.8},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":17.9,""hit_div"":3.0}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,9,1,0,0,10,0,9,1,0,,,,,,,,,,0,10,0,1,9,0,6,4,0,0.9,17.9,3.0
openthread,13300,/src/openthread/src/core/common/linked_list.hpp,ot::LinkedList<ot::AddressResolver::CacheEntry>::PopAfter(ot::AddressResolver::CacheEntry*),218,13,F,        if (aPrevEntry == nullptr),2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""naive"",""loser"":""cmplog"",""winner_resolved"":9,""loser_blocked"":8,""prob_div"":0.7,""dur_div"":16.8,""hit_div"":712.0},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""value_profile"",""loser"":""value_profile_cmplog"",""winner_resolved"":8,""loser_blocked"":8,""prob_div"":0.6,""dur_div"":14.4,""hit_div"":0}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",9,1,0,2,8,0,8,2,0,2,8,0,10,0,0,10,0,0,10,0,0,5,5,0,7,3,0,3,7,0,0.7,16.8,712.0
openthread,13302,/src/openthread/src/core/common/linked_list.hpp,"ot::AddressResolver::CacheEntry const* ot::LinkedList<ot::AddressResolver::CacheEntry>::FindMatching<ot::Ip6::Address>(ot::AddressResolver::CacheEntry const*, ot::AddressResolver::CacheEntry const*, ot::Ip6::Address const&, ot::AddressResolver::CacheEntry const*&) const",472,17,F,            if (entry->Matches(aIndicator)),2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""naive"",""loser"":""cmplog"",""winner_resolved"":9,""loser_blocked"":8,""prob_div"":0.7,""dur_div"":16.9,""hit_div"":1140.0},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""value_profile"",""loser"":""value_profile_cmplog"",""winner_resolved"":8,""loser_blocked"":8,""prob_div"":0.6,""dur_div"":14.5,""hit_div"":0}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",9,1,0,2,8,0,8,2,0,2,8,0,10,0,0,10,0,0,10,0,0,5,5,0,7,3,0,3,7,0,0.7,16.9,1140.0
openthread,13311,/src/openthread/src/core/common/time_ticker.cpp,ot::TimeTicker::HandleTimer(),108,9,T,    if (mReceivers & Mask(kIp6FragmentReassembler)),1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":21.8,""hit_div"":556.7}]","[""cmplog"", ""naive""]",2,8,0,10,0,0,5,5,0,10,0,0,1,9,0,2,8,0,2,8,0,5,5,0,7,3,0,,,,0.8,21.8,556.7
openthread,13313,/src/openthread/src/core/net/checksum.cpp,"ot::Checksum::VerifyMessageChecksum(ot::Message const&, ot::Ip6::MessageInfo const&, unsigned char)",154,12,F,    return (checksum.GetValue() == kValidRxChecksum) ? kErrorNone : kErrorDrop;,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":20.9,""hit_div"":920.0}]","[""cmplog"", ""naive""]",2,8,0,10,0,0,5,5,0,10,0,0,1,9,0,2,8,0,3,7,0,6,4,0,7,3,0,,,,0.8,20.9,920.0
openthread,13320,/src/openthread/src/core/net/ip6.cpp,"ot::Ip6::Ip6::HandleExtensionHeaders(ot::Message&, ot::Ip6::Ip6::MessageOrigin, ot::Ip6::MessageInfo&, ot::Ip6::Header&, unsigned char&, bool&)",894,9,T,        case kProtoFragment:,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":21.8,""hit_div"":1111.3}]","[""cmplog"", ""naive""]",2,8,0,10,0,0,5,5,0,10,0,0,1,9,0,2,8,0,2,8,0,5,5,0,7,3,0,,,,0.8,21.8,1111.3
openthread,13321,/src/openthread/src/core/net/ip6.cpp,"ot::Ip6::Ip6::HandleExtensionHeaders(ot::Message&, ot::Ip6::Ip6::MessageOrigin, ot::Ip6::MessageInfo&, ot::Ip6::Header&, unsigned char&, bool&)",900,9,T,        case kProtoDstOpts:,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":21.8,""hit_div"":1169.5}]","[""cmplog"", ""naive""]",2,8,0,10,0,0,5,5,0,10,0,0,1,9,0,2,8,0,2,8,0,6,4,0,7,3,0,,,,0.8,21.8,1169.5
openthread,13322,/src/openthread/src/core/net/ip6.cpp,"ot::Ip6::Ip6::HandleExtensionHeaders(ot::Message&, ot::Ip6::Ip6::MessageOrigin, ot::Ip6::MessageInfo&, ot::Ip6::Header&, unsigned char&, bool&)",904,9,T,        case kProtoIp6:,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":21.4,""hit_div"":13.8}]","[""cmplog"", ""naive""]",2,8,0,10,0,0,5,5,0,10,0,0,1,9,0,2,8,0,3,7,0,6,4,0,7,3,0,,,,0.8,21.4,13.8
openthread,13323,/src/openthread/src/core/net/ip6.cpp,"ot::Ip6::Ip6::HandleExtensionHeaders(ot::Message&, ot::Ip6::Ip6::MessageOrigin, ot::Ip6::MessageInfo&, ot::Ip6::Header&, unsigned char&, bool&)",907,9,T,        case kProtoRouting:,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":21.5,""hit_div"":5.3}]","[""cmplog"", ""naive""]",2,8,0,10,0,0,5,5,0,10,0,0,1,9,0,2,8,0,2,8,0,5,5,0,7,3,0,,,,0.8,21.5,5.3
openthread,13324,/src/openthread/src/core/net/ip6.cpp,"ot::Ip6::Ip6::HandleExtensionHeaders(ot::Message&, ot::Ip6::Ip6::MessageOrigin, ot::Ip6::MessageInfo&, ot::Ip6::Header&, unsigned char&, bool&)",908,9,T,        case kProtoNone:,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":21.7,""hit_div"":4.2}]","[""cmplog"", ""naive""]",2,8,0,10,0,0,5,5,0,10,0,0,1,9,0,1,9,0,2,8,0,6,4,0,7,3,0,9,1,0,0.8,21.7,4.2
openthread,13325,/src/openthread/src/core/net/ip6.cpp,"ot::Ip6::Ip6::HandlePayload(ot::Ip6::Header&, ot::Message&, ot::Ip6::MessageInfo&, unsigned char, ot::Message::Ownership)",937,5,F,    case kProtoUdp:,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":21.2,""hit_div"":35.0}]","[""cmplog"", ""naive""]",2,8,0,10,0,0,5,5,0,10,0,0,1,9,0,2,8,0,3,7,0,6,4,0,7,3,0,,,,0.8,21.2,35.0
openthread,13326,/src/openthread/src/core/net/ip6.cpp,"ot::Ip6::Ip6::HandlePayload(ot::Ip6::Header&, ot::Message&, ot::Ip6::MessageInfo&, unsigned char, ot::Message::Ownership)",938,5,T,    case kProtoIcmp6:,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":21.7,""hit_div"":11.0}]","[""cmplog"", ""naive""]",2,8,0,10,0,0,5,5,0,10,0,0,1,9,0,1,9,0,2,8,0,6,4,0,7,3,0,,,,0.8,21.7,11.0
openthread,13327,/src/openthread/src/core/net/ip6.cpp,"ot::Ip6::Ip6::HandlePayload(ot::Ip6::Header&, ot::Message&, ot::Ip6::MessageInfo&, unsigned char, ot::Message::Ownership)",941,5,T,    case kProtoTcp:,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":21.1,""hit_div"":10.6}]","[""cmplog"", ""naive""]",2,8,0,10,0,0,5,5,0,10,0,0,1,9,0,1,9,0,2,8,0,5,5,0,7,3,0,9,1,0,0.8,21.1,10.6
openthread,13328,/src/openthread/src/core/net/ip6.cpp,"ot::Ip6::Ip6::HandlePayload(ot::Ip6::Header&, ot::Message&, ot::Ip6::MessageInfo&, unsigned char, ot::Message::Ownership)",944,5,T,    default:,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":21.2,""hit_div"":13.4}]","[""cmplog"", ""naive""]",2,8,0,10,0,0,5,5,0,10,0,0,1,9,0,2,8,0,3,7,0,6,4,0,7,3,0,,,,0.8,21.2,13.4
openthread,13329,/src/openthread/src/core/net/ip6.cpp,"ot::Ip6::Ip6::HandlePayload(ot::Ip6::Header&, ot::Message&, ot::Ip6::MessageInfo&, unsigned char, ot::Message::Ownership)",956,5,T,    case kProtoTcp:,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":21.1,""hit_div"":10.6}]","[""cmplog"", ""naive""]",2,8,0,10,0,0,5,5,0,10,0,0,1,9,0,1,9,0,2,8,0,5,5,0,7,3,0,9,1,0,0.8,21.1,10.6
openthread,13331,/src/openthread/src/core/net/ip6.cpp,"ot::Ip6::Ip6::HandlePayload(ot::Ip6::Header&, ot::Message&, ot::Ip6::MessageInfo&, unsigned char, ot::Message::Ownership)",964,5,F,    case kProtoUdp:,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":21.4,""hit_div"":21.6}]","[""cmplog"", ""naive""]",2,8,0,10,0,0,5,5,0,10,0,0,1,9,0,1,9,0,3,7,0,6,4,0,7,3,0,,,,0.8,21.4,21.6
openthread,13332,/src/openthread/src/core/net/ip6.cpp,"ot::Ip6::Ip6::HandlePayload(ot::Ip6::Header&, ot::Message&, ot::Ip6::MessageInfo&, unsigned char, ot::Message::Ownership)",966,13,T,        if (error == kErrorDrop),1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":21.1,""hit_div"":904.9}]","[""cmplog"", ""naive""]",2,8,0,10,0,0,5,5,0,9,1,0,1,9,0,2,8,0,2,8,0,6,4,0,7,3,0,9,1,0,0.8,21.1,904.9
openthread,13333,/src/openthread/src/core/net/ip6.cpp,"ot::Ip6::Ip6::HandlePayload(ot::Ip6::Header&, ot::Message&, ot::Ip6::MessageInfo&, unsigned char, ot::Message::Ownership)",972,5,T,    case kProtoIcmp6:,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":21.7,""hit_div"":11.0}]","[""cmplog"", ""naive""]",2,8,0,10,0,0,5,5,0,10,0,0,1,9,0,1,9,0,2,8,0,6,4,0,7,3,0,,,,0.8,21.7,11.0
openthread,13334,/src/openthread/src/core/net/ip6.cpp,"ot::Ip6::Ip6::HandlePayload(ot::Ip6::Header&, ot::Message&, ot::Ip6::MessageInfo&, unsigned char, ot::Message::Ownership)",981,9,T,    if (error != kErrorNone),1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":21.4,""hit_div"":927.9}]","[""cmplog"", ""naive""]",2,8,0,10,0,0,5,5,0,10,0,0,1,9,0,2,8,0,3,7,0,6,4,0,7,3,0,,,,0.8,21.4,927.9
openthread,13335,/src/openthread/src/core/net/ip6.cpp,"ot::Ip6::Ip6::HandleDatagram(ot::Message&, ot::Ip6::Ip6::MessageOrigin, void const*, bool)",1245,9,T,    if (aIsReassembled),1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":21.8,""hit_div"":443.7}]","[""cmplog"", ""naive""]",2,8,0,10,0,0,5,5,0,10,0,0,1,9,0,2,8,0,2,8,0,5,5,0,7,3,0,,,,0.8,21.8,443.7
openthread,13336,/src/openthread/src/core/net/ip6.cpp,"ot::Ip6::Ip6::HandleDatagram(ot::Message&, ot::Ip6::Ip6::MessageOrigin, void const*, bool)",1259,13,T,        if (nextHeader == kProtoIp6),1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":21.4,""hit_div"":13.8}]","[""cmplog"", ""naive""]",2,8,0,10,0,0,5,5,0,10,0,0,1,9,0,2,8,0,3,7,0,6,4,0,7,3,0,,,,0.8,21.4,13.8
openthread,13337,/src/openthread/src/core/net/ip6.cpp,"ot::Ip6::Ip6::HandleDatagram(ot::Message&, ot::Ip6::Ip6::MessageOrigin, void const*, bool)",1267,13,F,        if (!aIsReassembled),1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":21.8,""hit_div"":167.0}]","[""cmplog"", ""naive""]",2,8,0,10,0,0,5,5,0,10,0,0,1,9,0,2,8,0,2,8,0,5,5,0,7,3,0,,,,0.8,21.8,167.0
openthread,13349,/src/openthread/src/core/net/ip6.cpp,ot::Ip6::Headers::GetChecksum() const,1761,5,T,    case kProtoIcmp6:,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""naive"",""loser"":""cmplog"",""winner_resolved"":9,""loser_blocked"":9,""prob_div"":0.8,""dur_div"":17.9,""hit_div"":1.3}]","[""cmplog"", ""naive""]",9,1,0,1,9,0,9,1,0,3,7,0,6,4,0,6,4,0,10,0,0,8,2,0,6,4,0,4,6,0,0.8,17.9,1.3
openthread,13389,/src/openthread/src/core/thread/network_data.cpp,"ot::NetworkData::NetworkData::Iterate(unsigned int&, unsigned short, ot::NetworkData::NetworkData::Config&) const",259,25,T,                    if ((aRloc16 == Mac::kShortAddrBroadcast) || (server->GetServer16() == aRloc16)),1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":18.6,""hit_div"":13.7}]","[""cmplog"", ""naive""]",2,8,0,10,0,0,5,5,0,10,0,0,1,9,0,2,8,0,3,7,0,6,4,0,7,3,0,,,,0.8,18.6,13.7
openthread,13390,/src/openthread/src/core/thread/network_data_leader.cpp,"ot::NetworkData::LeaderBase::GetContext(unsigned char, ot::Lowpan::Context&) const",177,9,F,    if (aContextId == Mle::kMeshLocalPrefixContextId),1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":21.0,""hit_div"":114.9}]","[""cmplog"", ""naive""]",2,8,0,10,0,0,5,5,0,10,0,0,1,9,0,2,8,0,3,7,0,6,4,0,7,3,0,,,,0.8,21.0,114.9
openthread,13391,/src/openthread/src/core/utils/history_tracker.cpp,"ot::Utils::HistoryTracker::RecordMessage(ot::Message const&, ot::Mac::Address const&, ot::Utils::HistoryTracker::MessageType)",131,36,T,    entry->mIcmp6Type            = headers.IsIcmp6() ? headers.GetIcmpHeader().GetType() : 0;,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""naive"",""loser"":""cmplog"",""winner_resolved"":9,""loser_blocked"":9,""prob_div"":0.8,""dur_div"":17.9,""hit_div"":1.3}]","[""cmplog"", ""naive""]",9,1,0,1,9,0,9,1,0,3,7,0,6,4,0,6,4,0,10,0,0,8,2,0,6,4,0,4,6,0,0.8,17.9,1.3
sqlite3,14451,/src/sqlite3/bld/sqlite3.c,sqlite3.c:sqlite3VdbeExec,87187,1,T,"case OP_Lt:               /* same as TK_LT, jump, in1, in3 */",3,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":9,""loser_blocked"":8,""prob_div"":0.7,""dur_div"":13.3,""hit_div"":73.7},{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":16.0,""hit_div"":316.3},{""A"":""minimizer"",""B"":""naive"",""delta"":""calibrated_energy"",""direction"":""A>B"",""winner"":""minimizer"",""loser"":""naive"",""winner_resolved"":9,""loser_blocked"":8,""prob_div"":0.7,""dur_div"":14.7,""hit_div"":379.0}]","[""cmplog"", ""minimizer"", ""naive"", ""value_profile""]",2,8,0,9,1,0,10,0,0,10,0,0,6,4,0,4,6,0,0,10,0,9,1,0,10,0,0,10,0,0,0.8,16.0,379.0
sqlite3,14563,/src/sqlite3/bld/sqlite3.c,sqlite3.c:codeInteger,102982,9,T,,3,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":15.4,""hit_div"":299.5},{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":9.8,""hit_div"":111.5},{""A"":""minimizer"",""B"":""naive"",""delta"":""calibrated_energy"",""direction"":""A>B"",""winner"":""minimizer"",""loser"":""naive"",""winner_resolved"":8,""loser_blocked"":8,""prob_div"":0.6,""dur_div"":9.8,""hit_div"":68.6}]","[""cmplog"", ""minimizer"", ""naive"", ""value_profile""]",2,8,0,10,0,0,10,0,0,,,,5,5,0,2,8,0,0,9,1,8,2,0,9,1,0,,,,0.8,15.4,299.5
sqlite3,14437,/src/sqlite3/bld/sqlite3.c,sqlite3.c:sqlite3VdbeExec,86940,1,T,"case OP_ShiftLeft:              /* same as TK_LSHIFT, in1, in2, out3 */",2,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":11.1,""hit_div"":14.0},{""A"":""value_profile_cmplog"",""B"":""cmplog"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""cmplog"",""winner_resolved"":8,""loser_blocked"":8,""prob_div"":0.6,""dur_div"":10.5,""hit_div"":4.1}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,2,8,0,9,1,0,8,2,0,1,9,0,2,8,0,,,,4,6,0,7,3,0,3,7,0,0.9,11.1,14.0
